time,agent,route_target_index,route_target_distance_km,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_nm,outside
30.0,KL003,1,15.907829016877704,True,52.63744976813414,3.0493907308654786,149.3378475261073,151.73204228103842,159.93884470912832,-47.52968281604086,0.5438849925994873,0.8693792819976807,10.634885105673971,False
30.0,KL004,1,74.77039630244705,True,51.84226379554118,5.378295208494439,159.75577258372653,162.2958141579502,122.85133597381694,-50.8659217444704,-0.8672506213188171,0.5107998847961426,30.008567056047387,False
30.0,KL005,1,53.58075823742528,True,51.184487564416,3.9980431344164122,150.18004933000688,152.58617505591798,140.1033258685611,52.70494803665986,0.9993071556091309,0.6874865293502808,27.624700426639066,False
30.0,KL006,1,32.794100863248744,True,52.787210803727895,2.8932639229717307,142.74810985061464,145.048117852167,146.36611176627466,15.47146114235025,0.9979290962219238,0.0914618968963623,10.634885105673971,False
30.0,KL007,1,130.17683730113993,True,52.340970995989785,5.432201496928976,152.93888507890279,155.38392205260055,117.79621745166426,-51.01672599977897,0.12497997283935547,-0.043718814849853516,23.406825307529818,False
30.0,KL008,1,34.105705488753415,True,50.85534075941484,4.509114917777422,142.82584352641547,145.12697110001147,134.45391119686408,54.032339439318434,0.9744096994400024,0.8355143070220947,27.624700426639066,False
30.0,KL009,1,28.647685833618407,True,52.55989304218276,2.7713340479160276,159.01733254924628,161.54716215513275,107.30270950969692,-50.89070048883758,-0.17559200525283813,0.6932902336120605,11.158303578812372,False
30.0,KL0010,1,154.99248385665237,True,52.56028316802157,3.452319408152814,139.8986586408561,142.15748837146984,155.1193870370705,25.444051427282915,0.8186647891998291,-0.940183699131012,15.4071508085571,False
40.0,KL001,1,16.556896206302568,True,52.27055832812324,4.785777623283084,143.44236651466872,145.75236651222303,118.1773300781325,-73.32142706539895,0.25223541259765625,0.8354048728942871,23.693186449681544,False
40.0,KL002,1,117.37087847185686,True,52.832714092098,3.5314590617682398,138.75100652511503,140.99317545158152,102.70856340569657,44.4005312042886,0.6886746883392334,-0.7930158972740173,17.346900598692557,False
40.0,KL003,1,14.502490097210597,True,52.62941774790358,3.0680607283947148,152.31901974145467,154.75533697657443,158.97370291876095,-51.85898623530562,0.581540584564209,0.9222266674041748,10.706678950472236,False
40.0,KL004,1,73.40278307305196,True,51.82881274739329,5.387905236384667,161.50711825898543,164.07130144862896,122.04102438078833,-66.39132860927819,-0.8096140623092651,-0.3259134292602539,29.998110002740997,False
40.0,KL005,1,52.08145389867209,True,51.17847420518978,4.017984355955246,152.5373946363765,154.9767853083631,139.40158151986085,70.18627847093052,0.9999024868011475,0.45332860946655273,27.39081240577093,False
40.0,KL006,1,31.77865099216939,True,52.77428011747353,2.8964450062256843,143.0613367802365,145.3658548526995,144.9563955565371,13.879825930714503,0.997870922088623,0.5520381927490234,10.706678950472236,False
40.0,KL007,1,128.67543650032349,True,52.32794589842043,5.424210021969441,152.788460278581,155.23138243233566,117.05343444900949,-68.55423944220834,0.31769442558288574,-0.29123783111572266,23.693186449681544,False
40.0,KL008,1,32.75071681175907,True,50.85545868841026,4.530083420034899,145.69089219639358,148.03314279922068,133.81809633250646,72.32194377278572,0.9949824810028076,0.8561108112335205,27.39081240577093,False
40.0,KL009,1,27.011103711506202,True,52.56183177891331,2.795268600278426,161.39455433579002,163.9571891818246,106.47943206435369,-67.65665524146257,-0.7231403589248657,0.5035809278488159,10.74466620731757,False
40.0,KL0010,1,153.8434139022526,True,52.54856728722814,3.445169402673697,136.67373537091345,138.88563838413347,153.97147509215483,37.1673044895403,0.8836151361465454,0.7306078672409058,14.586934209361246,False
50.0,KL001,1,16.486885575017805,True,52.25969544589483,4.773256728944936,146.30703790895896,148.658096126733,118.02330341173231,-91.68595337656066,0.4594385623931885,0.7085891962051392,23.861426714995883,False
50.0,KL002,1,116.01233106778504,True,52.82035869989148,3.5330950379876236,136.03081751673764,138.23332477146317,101.93027033709247,63.96159558974654,0.9431648254394531,-0.009684383869171143,17.367861001525906,False
50.0,KL003,1,13.089106075094824,True,52.621446992664566,3.087364320829687,155.4814292937149,157.96209227908656,158.0228866525214,-53.165494105537306,0.7961634397506714,0.9871041774749756,10.351640154864779,False
50.0,KL004,1,72.1015584969907,True,51.81574174038776,5.398626849224822,160.38884407940895,162.93762497009155,121.32769733920662,-63.80176140564669,-0.8792908787727356,-0.14575237035751343,29.975696039628758,False
50.0,KL005,1,50.5520215050324,True,51.16899873276745,4.034475115112584,154.09165821183666,156.55287581510095,139.13984924592825,87.55484031578601,0.9999055862426758,0.8185526132583618,27.265875534072485,False
50.0,KL006,1,30.750515498571612,True,52.76125556993801,2.900359236539983,144.9541674616402,147.28586996551812,143.5187776772307,12.156201048270503,0.992856502532959,0.7405941486358643,10.806216536823479,False
50.0,KL007,1,127.17371103728819,True,52.314876899660526,5.416662364868823,151.78913813717162,154.2179908653871,116.35549786149066,-61.24531035465344,0.4658374786376953,-0.516384482383728,23.861426714995883,False
50.0,KL008,1,31.600153077878606,True,50.85150699863217,4.5505388235466615,148.62657008981148,151.01066963315367,133.6226351272227,90.17957609375173,0.9980244636535645,0.8771963119506836,27.265875534072485,False
50.0,KL009,1,25.360845386577864,True,52.56774501574074,2.8176563670688424,162.99999999999994,165.5846750214427,106.09244970196478,-84.36053574489969,-0.8144355416297913,0.5369970798492432,10.351640154864779,False
50.0,KL0010,1,152.76162777833454,True,52.53713467306145,3.4360624816539502,139.17901365070279,141.42740114014913,152.89114078639636,40.14281096605171,0.849146842956543,0.9436428546905518,13.692165518396349,False
60.0,KL001,1,16.093784968435823,True,52.2468134647815,4.76653462005297,148.73676978127833,151.12243453157302,118.34133824182639,-109.75437210226389,0.8339376449584961,0.402718186378479,23.753554727894997,False
60.0,KL002,1,114.80900221447929,True,52.808374627302385,3.5280062350802357,135.99717179228287,138.19918697188064,101.5807760736519,83.67166364731918,0.9694275856018066,0.23295795917510986,17.38789224053914,False
60.0,KL003,1,11.787946806480749,True,52.61217730676524,3.1056567608938064,158.86633444380408,161.39407348719908,156.94073669823362,-46.97791425494174,0.8339035511016846,0.9499621391296387,10.037338930427685,False
60.0,KL004,1,70.85579423905406,True,51.802965798846074,5.410081322516595,159.88845862230562,162.43033306427824,120.68946914178991,-66.87948815235765,-0.9082035422325134,0.043341755867004395,29.999137593752266,False
60.0,KL005,1,49.11915061657785,True,51.156759875459,4.046148992371335,156.8984988351587,159.39891923141357,139.34897657340954,104.66377678561071,0.9999599456787109,0.7487649917602539,27.216723022728946,False
60.0,KL006,1,29.701639155088838,True,52.74811164158592,2.9051456081141995,147.4936686676992,149.86165312657494,142.046740647379,10.106658682638994,0.9750008583068848,0.8808505535125732,10.564216584762216,False
60.0,KL007,1,125.7430855447616,True,52.30261006427842,5.406650138308273,150.01765020955048,152.42147722265798,115.51717455057234,-55.359628418313605,0.42856383323669434,-0.26215267181396484,23.753554727894997,False
60.0,KL008,1,30.56345600038951,True,50.846062833505954,4.57067021319571,151.63455405787403,154.06122730641184,133.60455590153467,89.34784936567007,0.9953317642211914,0.8683207035064697,27.216723022728946,False
60.0,KL009,1,23.851894287648648,True,52.57714846000257,2.8365559747154006,162.99999999999994,165.5846750214427,106.18314761539705,-101.08097818132163,-0.8768342733383179,0.9171468019485474,10.037338930427685,False
60.0,KL0010,1,151.6323912397051,True,52.52527576238218,3.4273681255221002,142.41491445002364,144.71012126646627,151.76346036982738,38.593450670459276,0.9205468893051147,0.39014101028442383,12.847458209133073,False
70.0,KL001,1,15.392696445417537,True,52.23315145281917,4.7663522493982065,150.11747056724084,152.5227106163261,119.10392814391827,-127.57114227914155,0.8485168218612671,0.6956005096435547,23.42938511554405,False
70.0,KL002,1,113.7989768100403,True,52.79737616503538,3.5181886092527987,136.79569882482198,139.00938273042894,101.58117908767048,90.5975135405049,0.9365564584732056,0.6793918609619141,17.4299508850435,False
70.0,KL003,1,10.518255179527761,True,52.60304189022047,3.1247699987397026,162.1238455215194,164.69650385914454,155.8812131392133,-50.205967047691274,0.8628115653991699,0.913332462310791,9.995313778871669,False
70.0,KL004,1,69.63452799298616,True,51.79024585505654,5.421739121680879,160.0365970117556,162.58051703055662,120.08383100722355,-68.0710674419517,-0.8910168409347534,0.18463897705078125,30.03834375622486,False
70.0,KL005,1,47.91002165010078,True,51.14274597211245,4.052155946680756,159.46598505895633,162.0020214479714,140.00620360669677,118.26220921202605,0.9999399185180664,0.9359593391418457,27.270826096051536,False
70.0,KL006,1,28.617905677422883,True,52.73486589138641,2.9110849478219145,150.51418891707624,152.92504143461454,140.53442717821903,7.359583637033722,0.9123977422714233,0.8223648071289062,9.029729585018115,False
70.0,KL007,1,124.31469283712597,True,52.29031687099514,5.397041558692209,149.1180881035199,151.5091656487868,114.71963242256305,-57.914324608750405,0.5206210613250732,-0.17053383588790894,23.42938511554405,False
70.0,KL008,1,29.506087260644204,True,50.840987750626624,4.591499908300312,154.6120884520641,157.08059573609233,133.54680285407838,87.88092392973704,0.9930691719055176,0.8278177976608276,27.270826096051536,False
70.0,KL009,1,22.5676664146549,True,52.58884815697451,2.8517022104322556,162.99999999999994,165.5846750214427,106.65440467130344,-108.27893561284858,-0.7130811810493469,0.8994185924530029,9.029729585018115,False
70.0,KL0010,1,150.54136957587323,True,52.51355279236316,3.4176376112850364,143.75250028960536,146.06695863554688,150.67424117995776,41.83897181135248,0.830904483795166,0.7146661281585693,11.964498419597739,False
80.0,KL001,1,14.403284888067121,True,52.21986092740568,4.772815869332284,152.5026439954874,154.9415456932946,120.24550328758437,-145.0005312266316,0.6115589141845703,0.8119513988494873,22.82094293185299,False
80.0,KL002,1,112.7597099834149,True,52.786069950870726,3.5086161030088814,139.1253249364776,141.3729327062118,101.57064634993388,89.43680470540465,0.9711880683898926,0.10914444923400879,17.480179930945187,False
80.0,KL003,1,9.27653498604046,True,52.5946546229594,3.145025001670369,162.99999999999994,165.5846750214427,154.9137054083304,-54.875845038091825,0.8029358386993408,0.8785532712936401,10.075131392588162,False
80.0,KL004,1,68.3940837090809,True,51.777273649294465,5.432843565080547,160.6693316485582,163.2219799830338,119.4517294022915,-67.15008705489143,-0.7136763334274292,0.17821896076202393,30.14116177837243,False
80.0,KL005,1,46.76519921064916,True,51.128234788313094,4.056971063574269,162.67546985651083,165.25569709065513,140.77792286641076,117.59724602535397,0.9998719692230225,0.9679309129714966,27.365985201137647,False
80.0,KL006,1,27.46623896550273,True,52.721705577651576,2.918888985878942,153.33411530076353,155.78470505401512,138.98196750239077,2.461255921916319,0.9641234874725342,0.7784640789031982,7.563118428372851,False
80.0,KL007,1,122.9292176373907,True,52.27846776885255,5.386225839675379,148.53274725649496,150.91551387186564,113.85905467305392,-54.621679408855016,0.2876448631286621,0.018337726593017578,22.82094293185299,False
80.0,KL008,1,28.428458726143536,True,50.83633836311926,4.613012381369913,157.45070354649766,159.95880382851684,133.44497479938417,86.33790990464081,0.9978002309799194,-0.3042391538619995,27.365985201137647,False
80.0,KL009,1,21.215340515292198,True,52.59944554197324,2.868876368885755,162.99999999999994,165.5846750214427,106.97145453247175,-99.17990243809453,-0.7769333124160767,0.9102432727813721,7.563118428372851,False
80.0,KL0010,1,149.3733674442259,True,52.50125720257872,3.409126565895854,146.2030818805629,148.552654980068,149.5080751767012,37.788942539334215,0.8848367929458618,-0.11360394954681396,11.154484664903771,False
90.0,KL001,1,13.157343926882326,True,52.208072602978795,4.785484816201263,155.28684996302417,157.76479451597592,121.66736881026922,-161.9569979678543,0.31948554515838623,0.9323955774307251,22.064456404077347,False
90.0,KL002,1,111.7432173051084,True,52.77483233199645,3.4986651757368454,139.4992079216173,141.75224361805138,101.60628865033001,91.31139285730268,0.7570067644119263,0.9105618000030518,16.487251914500682,False
90.0,KL003,1,8.027092444635919,False,52.58791018126768,3.166848198107133,162.99999999999994,165.5846750214427,154.13970691563753,-64.60125787995622,0.8140120506286621,0.9209960699081421,10.296693739918808,False
90.0,KL004,1,67.04595573159406,True,51.76353834946705,5.441395821914486,161.28004601733838,163.84110530732883,118.66059736786971,-58.98550029595694,-0.8833886981010437,0.7631402015686035,30.24979512105999,False
90.0,KL005,1,45.61626440439836,True,51.113736614256666,4.062386919279092,162.99999999999994,165.5846750214427,141.53164583956635,116.7593146646957,0.9999051094055176,0.9685561656951904,27.456563969649483,False
90.0,KL006,1,26.331363991011955,True,52.708336391868805,2.926939011483283,156.0034696228628,158.4914193593106,137.40163422512524,2.678930110457088,0.9651024341583252,0.899001955986023,6.1045182991490465,False
90.0,KL007,1,121.47982961374488,True,52.265854062217166,5.378110328381083,148.59516721521055,150.9788206558109,113.18798966878066,-66.06238933262546,0.3237110376358032,0.25983917713165283,22.064456404077347,False
90.0,KL008,1,27.36035908308414,True,50.832194238291166,4.634668610705201,156.40677691908647,158.90034953289648,133.30569937783358,84.99145789002387,0.9972121715545654,-0.25019633769989014,27.456563969649483,False
90.0,KL009,1,19.865317226364112,True,52.60962503578922,2.886773155098232,162.99999999999994,165.5846750214427,107.24801680831284,-100.3969213147009,-0.7719393968582153,0.9001728296279907,6.1045182991490465,False
90.0,KL0010,1,148.2405357371055,True,52.48913735599601,3.4000349042045914,145.81299854512534,148.15699564167815,148.37728809780265,40.23720992530312,0.6917440891265869,0.7116961479187012,10.377104203577781,False
100.0,KL001,1,11.698734330945745,True,52.19878763645614,4.803433563149449,158.48412565730249,161.00656940997985,123.25112053009094,-178.3879642106069,0.08706068992614746,0.9710381031036377,21.10595653923366,False
100.0,KL002,1,110.58728682145491,True,52.7626552232965,3.4911965680279025,142.62165203699138,144.91983827830262,101.46628922937826,81.97962724275754,0.8804439306259155,0.5566608905792236,15.379218164361301,False
100.0,KL003,1,6.777718664808391,False,52.58305312758596,3.190004129481254,162.99999999999994,165.5846750214427,153.58983317193884,-72.06075541362247,0.142206072807312,0.5977420806884766,9.813975553550309,False
100.0,KL004,1,65.7611695145222,True,51.75002788614069,5.4514548122932895,162.99999999999994,165.5846750214427,117.9741929232805,-66.57323566968176,-0.8584524989128113,0.33266758918762207,30.348425527970914,False
100.0,KL005,1,44.46864859487021,True,51.09933061539735,4.068392842923281,162.99999999999994,165.5846750214427,142.26267492492505,115.88394210651336,0.999923586845398,0.9719806909561157,27.543467825556018,False
100.0,KL006,1,25.177839725184047,True,52.69491899052815,2.936013598393284,159.08621538724185,161.6169984034859,135.78931406466603,0.37251320571581914,0.976274847984314,0.6001442670822144,4.676890731852374,False
100.0,KL007,1,120.0111459086391,True,52.25302737481244,5.370439303669769,149.48584679054628,151.88213992860793,112.56137784067108,-65.33324273361245,0.33256006240844727,0.8558779954910278,21.10595653923366,False
100.0,KL008,1,26.298724323352836,True,50.82862412332353,4.656447744240192,155.54820028963545,158.02979581370963,133.12201620176654,83.31969914755581,0.9974241256713867,-0.37255746126174927,27.543467825556018,False
100.0,KL009,1,18.514332520358277,True,52.61925788542861,2.9054757424566415,162.99999999999994,165.5846750214427,107.46949397213044,-98.32626021439518,-0.7154829502105713,0.9056541919708252,4.676890731852374,False
100.0,KL0010,1,146.984960521794,True,52.47624088941066,3.3933894666497992,148.25338767048896,150.63218368004325,147.12362887647606,31.503359259196912,0.9045765399932861,-0.33730435371398926,9.813975553550309,False
110.0,KL001,1,10.089411025907463,True,52.19278099614087,4.825316153740814,161.81392063661775,164.38232165482768,124.87076883001511,166.64735410700183,-0.27637434005737305,0.9752812385559082,19.96493937603908,False
110.0,KL002,1,109.4566095989381,True,52.750476160294234,3.4827981150933898,144.53033824216217,146.85596425551853,101.40373306814288,87.91771066542049,0.766087532043457,0.59940505027771,14.129224524470146,False
110.0,KL003,1,5.524093358625915,False,52.58068528304443,3.21412149059249,162.99999999999994,165.5846750214427,153.33379334300542,-88.50235263831729,-0.5366860628128052,0.8591139316558838,9.386300986467498,False
110.0,KL004,1,64.47655630036387,True,51.73641590839607,5.46120735625055,162.99999999999994,165.5846750214427,117.28495436256834,-65.29288766753811,-0.8063799142837524,0.8082600831985474,30.454177131722844,False
110.0,KL005,1,43.32241520518156,True,51.0850291447246,4.075000073701839,162.99999999999994,165.5846750214427,142.96984283764172,114.97077622351003,0.999946117401123,0.9764729738235474,27.62424865482613,False
110.0,KL006,1,24.01838880747463,True,52.68151576367308,2.9460088892143035,161.14398106437704,163.70316758194264,134.15410048291434,-1.6600433998492292,0.973686933517456,0.8514221906661987,3.306009071347085,False
110.0,KL007,1,118.5193332289474,True,52.2399921215467,5.362555307301369,152.42071416375245,154.8584628656711,111.93579443477353,-65.83712834810888,0.43814516067504883,0.9030959606170654,19.96493937603908,False
110.0,KL008,1,25.24607532821654,True,50.82565123195668,4.67826542910846,154.26997341386848,156.7336897508943,132.89311235495381,81.6002801390137,0.9919400215148926,0.5750441551208496,27.62424865482613,False
110.0,KL009,1,17.12951112622425,True,52.627881152140574,2.9254678687985343,162.99999999999994,165.5846750214427,107.57539710690428,-93.74995659981724,-0.5912931561470032,0.843359112739563,3.306009071347085,False
110.0,KL0010,1,145.82528145562932,True,52.46386002040654,3.3848558100325157,147.09608895377275,149.45840762017312,145.96623574567886,41.13200405241943,0.6431066989898682,0.7791783809661865,9.386300986467498,False
120.0,KL001,1,8.43636327484751,True,52.19043534467733,4.849222279937344,162.99999999999994,165.5846750214427,126.39506486582026,151.1001254676588,-0.7743202447891235,0.9428340196609497,18.663970350503885,False
120.0,KL002,1,108.24577411903408,True,52.737758272994924,3.4759199674161354,146.58561489712437,148.94065106587422,101.24485610050422,83.1216434272065,0.8230125904083252,-0.22590267658233643,12.72127406905061,False
120.0,KL003,1,4.1853425388835115,False,52.58240302006705,3.2383874675415756,162.99999999999994,165.5846750214427,153.55007946863267,-104.94623676312929,-0.8005729913711548,0.9663100242614746,9.417896006318898,False
120.0,KL004,1,63.15247548562493,True,51.72249543794973,5.4697439600820585,162.99999999999994,165.5846750214427,116.5335496010255,-62.76047443376112,-0.8538118004798889,0.9265247583389282,30.602437498792188,False
120.0,KL005,1,42.17764700310105,True,51.07084534520773,4.082219515005692,162.99999999999994,165.5846750214427,143.65193982296262,114.01884120908437,0.9998079538345337,0.9305822849273682,27.712404622624582,False
120.0,KL006,1,22.845368643689813,True,52.668263533252514,2.9571729630374133,162.99999999999994,165.5846750214427,132.50353063003595,-4.530358308509705,0.961297869682312,0.7644047737121582,2.0380052237165276,False
120.0,KL007,1,117.0336950179867,True,52.22709058088413,5.3529670880180165,155.5175122109793,157.99867915793408,111.212513849895,-61.99549519607115,0.4827667474746704,0.6719281673431396,18.663970350503885,False
120.0,KL008,1,24.17732554424073,True,50.82329825384168,4.700537704403487,156.24167036944525,158.73294177450822,132.606195955789,79.5529435666781,0.9935078620910645,0.5408719778060913,27.712404622624582,False
120.0,KL009,1,15.676011610452077,True,52.634873847668324,2.9471037503914475,162.99999999999994,165.5846750214427,107.49470993797155,-86.04724139676225,-0.6427540183067322,0.7559151649475098,2.0380052237165276,False
120.0,KL0010,1,144.55222737922693,True,52.45077237553696,3.3785809789298327,149.7679128712585,152.16820315299387,144.6953378886882,29.32531457946996,0.8895972967147827,-0.5541695356369019,9.417896006318898,False
130.0,KL001,1,6.897875850822373,True,52.19217458637912,4.873270581699134,162.99999999999994,165.5846750214427,127.69562776388979,135.7258194676063,-0.6972818374633789,0.9353083372116089,17.31423699400843,False
130.0,KL002,1,107.06964173862644,True,52.72520421011091,3.4685496881442317,145.8103876382553,148.15434739614102,101.14552416592507,86.06657387009523,0.8505395650863647,-0.2768831253051758,11.177791578374272,False
130.0,KL003,1,2.8130740655371316,False,52.58807615968369,3.260965116944519,162.99999999999994,165.5846750214427,154.22034167716552,-121.34004843505681,-0.8036948442459106,0.9966063499450684,9.85628067465186,False
130.0,KL004,1,61.863436019862974,True,51.7086754325413,5.47869565880992,162.99999999999994,165.5846750214427,115.82899466887413,-64.74825305490711,-0.830848217010498,0.911555290222168,30.768587291446334,False
130.0,KL005,1,41.034317300933104,True,51.056793734512524,4.090064161091572,162.99999999999994,165.5846750214427,144.3075426486065,113.01875538046437,0.9998635053634644,0.9320807456970215,27.808844494187717,False
130.0,KL006,1,21.662144794380644,True,52.65541957893007,2.9695950013164216,162.99999999999994,165.5846750214427,130.86185839313657,-8.05621332673914,0.9452452659606934,0.8817028999328613,0.8481637297577483,False
130.0,KL007,1,115.54807044270449,True,52.21421448320523,5.342433686862329,157.8214811974617,160.3347320775065,110.44232611936205,-60.966043791543484,0.502122163772583,0.5072534084320068,17.31423699400843,False
130.0,KL008,1,23.09747138093962,True,50.82154972251986,4.723220347829353,158.09616325422846,160.613226692577,132.26424359967908,77.70240182786324,0.990776538848877,0.4218297004699707,27.808844494187717,False
130.0,KL009,1,14.2286268741674,True,52.641294641772156,2.9692446050013346,162.99999999999994,165.5846750214427,107.36791745843233,-86.36447423975099,-0.5825627446174622,0.9081233739852905,0.8481637297577483,False
130.0,KL0010,1,143.36233344537376,True,52.43813761251055,3.3707892415923273,147.86684273486978,150.24014028959678,143.5079445000917,40.460384275629906,0.950486421585083,0.8775837421417236,9.85628067465186,False
140.0,KL001,1,5.546123290799617,True,52.19575085440551,4.896852742461024,162.99999999999994,165.5846750214427,128.8724662467129,136.1898900298063,-0.590925395488739,0.9175993204116821,16.000989107944854,False
140.0,KL002,1,105.92146110492024,True,52.712794213128014,3.4609457599812066,144.86031893434475,147.19067644197153,101.0887170564558,87.66068647860914,0.949732780456543,-0.1735052466392517,9.563905575163414,False
